id,target,standard_error,avg_sent_length,subtree_per_sent,subtree_len,subtree_len_by_num,node_types,left_dep,right_dep,total_dep,left_dep_dist,right_dep_dist,dep_dist,pron_ratio,perf_verbs,WRB,DT,JJ,NNS,VBD,IN,NN,PRP,RB,VBN,RP,CC,WDT,VBG,NNP,TO,VB,MD,PRP$,VBP,EX,VBZ,PDT,JJR,NNPS,WP,POS,RBR,RBS,JJS,WP$,'',unique_tags,unique_deps,avg_word_freq,lexical_diversity,lexdiv_wordfreq,Outdoors,Family,Science,Nature,War
5d7e42a06,-1.187582354,0.465509414,26.428571428571427,99.28571428571429,4.235971223021583,420.5714285714286,0.2857142857142857,3.8518518518518516,0.8888888888888888,2.3703703703703702,2.4395604395604398,3.9080459770114944,3.157303370786517,0.047619047619047616,0.1,0.0,27,29.0,24.0,15.0,18,18,1.0,9.0,1.0,2.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.714285714285714,0.00027733424466019435,0.883495145631068,0.00024502345887454066,0.6048880677008445,0.04275562261049884,0.04165716938113671,0.2689395838812644,0.04175955642625554
9ea79904e,-1.68110811,0.4742440120000001,34.6,140.6,4.065433854907539,571.6,0.15151515151515152,2.6,1.2,1.9,1.9189189189189189,5.627659574468085,3.994047619047619,0.3142857142857143,0.2727272727272727,0.0,14,10.0,7.0,14.0,22,22,6.0,10.0,8.0,0.0,8.0,2.0,0.0,13.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,14.2,0.0006122496468354432,0.8734177215189873,0.0005347496915398174,0.05087637642801621,0.7977917650843893,0.050041874104982675,0.050551583045926884,0.05073840133668494
4c33ab3a9,-0.296345608,0.513307356,22.857142857142858,93.71428571428571,4.0,374.85714285714283,0.23529411764705882,2.9655172413793105,1.0344827586206897,2.0,1.7941176470588236,4.117647058823529,3.084967320261438,0.26666666666666666,0.0,0.0,24,11.0,6.0,12.0,21,28,5.0,9.0,0.0,1.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.142857142857142,12.285714285714286,0.00029607714285714295,0.8441558441558441,0.00024993525046382195,0.7950732397903923,0.051159708661379345,0.050970929469301,0.05171406397924789,0.0510820580996793
4752ac9de,-0.105222174,0.484194214,22.25,85.75,3.7026239067055395,317.5,0.25925925925925924,2.4857142857142858,1.0,1.7428571428571429,1.4936708860759493,5.076923076923077,3.411764705882353,0.7307692307692307,0.2222222222222222,1.0,20,7.0,4.0,18.0,18,25,14.0,12.0,6.0,1.0,9.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.75,14.0,0.0006717306341463411,0.7804878048780488,0.0005242775681142174,0.78634017053105,0.05488373203326223,0.05271626265510899,0.05337452792078465,0.052685306859794084
955a8c878,0.5935598320000001,0.536984906,24.125,93.375,3.8313253012048194,357.75,0.20689655172413793,2.9166666666666665,0.9722222222222222,1.9444444444444444,1.6951219512195121,4.737864077669903,3.389189189189189,0.4,0.15384615384615385,0.0,27,17.0,6.0,20.0,24,29,12.0,11.0,4.0,2.0,12.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.375,12.25,0.00039401073033707844,0.7191011235955056,0.0002833335588940789,0.7870582826035424,0.05352782477483262,0.05236825383824942,0.05446368434109061,0.05258195444228493
7d909bbc3,0.12982992,0.476799914,32.833333333333336,127.33333333333333,3.6845549738219896,469.1666666666667,0.15555555555555556,2.325,0.925,1.625,2.5058823529411764,5.349056603773585,4.0837696335078535,1.45,0.13333333333333333,1.0,17,10.0,4.0,21.0,19,22,24.0,15.0,5.0,2.0,10.0,3.0,0.0,3.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,17.5,0.0008976646511627908,0.7674418604651163,0.0006889054299621418,0.8224418907202952,0.045570808576667274,0.043513197372553304,0.0440459913250198,0.04442811200546466
5c406b096,-0.654343204,0.47321597,36.0,147.33333333333334,3.762443438914027,554.3333333333334,0.14285714285714285,2.5357142857142856,1.1785714285714286,1.8571428571428572,1.8875,4.915384615384616,3.761904761904762,0.76,0.1,2.0,15,15.0,7.0,20.0,30,24,15.0,20.0,3.0,3.0,15.0,1.0,3.0,1.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.833333333333334,15.833333333333334,0.0005844482336734696,0.8775510204081632,0.0005128831438359019,0.8544223244169662,0.03685640962725968,0.03558407273607193,0.03706262429709575,0.0360745689226065
bb55b73fc,-0.176114981,0.490977264,26.125,99.5,3.6733668341708543,365.5,0.21212121212121213,2.6666666666666665,0.7619047619047619,1.7142857142857142,1.8627450980392157,4.9393939393939394,3.3781094527363185,0.6451612903225806,0.2962962962962963,2.0,20,14.0,3.0,18.0,26,30,13.0,9.0,9.0,2.0,5.0,3.0,1.0,3.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,13.125,0.0008473317216494844,0.8247422680412371,0.000698830285896482,0.8168555223078535,0.04705144668906465,0.04516535532595678,0.045617060879427504,0.045310614797697504
ab408e89d,-0.02829402,0.458401156,41.75,157.0,3.6926751592356686,579.75,0.18181818181818182,2.3,0.8333333333333334,1.5666666666666667,2.108108108108108,5.303370786516854,3.852760736196319,1.0666666666666667,0.12,4.0,19,6.0,4.0,19.0,18,20,12.0,13.0,2.0,2.0,11.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.0009717843421052633,0.8421052631578947,0.0008183447091412744,0.8229652779806197,0.04499966071016163,0.04360986251716882,0.04416352381794125,0.044261674974108656
9e14ac17a,-0.62782632,0.452749577,25.125,93.625,3.801068090787717,355.875,0.1388888888888889,2.774193548387097,1.1612903225806452,1.967741935483871,2.0,4.112068965517241,3.2694300518134716,0.7666666666666667,0.2,2.0,20,5.0,4.0,20.0,30,33,15.0,9.0,5.0,1.0,12.0,0.0,4.0,0.0,1.0,5.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.75,13.0,0.0004360422593023256,0.872093023255814,0.0003802694121822607,0.8113607341386571,0.046830805595650685,0.046565434036142314,0.04761967076932693,0.04762335546022304
edd0518d3,-0.527737284,0.48203395,36.4,137.4,3.6419213973799125,500.4,0.11363636363636363,2.0,0.7,1.35,1.8953488372093024,5.835164835164835,3.92090395480226,1.7857142857142858,0.03571428571428571,0.0,16,5.0,1.0,15.0,19,16,23.0,13.0,1.0,0.0,10.0,1.0,4.0,2.0,7.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,16.2,0.001026567109589041,0.6438356164383562,0.0006609404678176017,0.6655207569821542,0.07032508473965972,0.06644756691437906,0.13022846060221047,0.06747813076159666
7d99a764d,-0.389981467,0.469630868,45.0,204.0,3.8125,777.75,0.17647058823529413,3.3333333333333335,1.1333333333333333,2.2333333333333334,2.0,5.068627450980392,3.778409090909091,0.2413793103448276,0.10714285714285714,2.0,23,5.0,9.0,18.0,18,17,6.0,8.0,4.0,3.0,12.0,1.0,6.0,12.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,18.25,18.25,0.0008128467666666668,0.8533333333333334,0.000693629240888889,0.5220218126334314,0.34923047404536084,0.0423705535820127,0.043800312041568056,0.04257684769762701
2ba521c55,-1.349666915,0.484559919,42.0,166.2,4.469314079422382,742.7999999999998,0.17647058823529413,3.4516129032258065,1.064516129032258,2.2580645161290325,2.1818181818181817,4.401709401709402,3.448780487804878,0.18421052631578946,0.21739130434782608,0.0,22,20.0,12.0,19.0,26,26,5.0,14.0,5.0,5.0,10.0,0.0,2.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,17.0,0.00043874348080808086,0.9191919191919192,0.00040328946215692285,0.053928831979542326,0.7858682333073097,0.054424387813844566,0.052349583243524254,0.05342896365577913
102098a3b,-1.28772254,0.465916304,22.625,81.25,3.8246153846153845,310.75,0.21428571428571427,3.3703703703703702,1.3703703703703705,2.3703703703703702,1.8266666666666667,4.255102040816326,3.2023121387283235,0.2222222222222222,0.058823529411764705,0.0,23,9.0,7.0,13.0,23,32,5.0,8.0,1.0,3.0,8.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.125,12.625,0.0006122757074074076,0.8888888888888888,0.000544245073251029,0.8127909570167317,0.04685972228465195,0.04664433123153417,0.04696439629099255,0.04674059317608948
a224655f2,-0.5806449539999999,0.480143792,20.625,74.625,3.9246231155778895,292.875,0.25,3.111111111111111,1.1851851851851851,2.1481481481481484,1.6712328767123288,5.107142857142857,3.5095541401273884,0.41379310344827586,0.14285714285714285,1.0,23,4.0,4.0,13.0,22,29,6.0,9.0,3.0,2.0,5.0,0.0,4.0,7.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.125,10.875,0.0006605305166666666,0.8472222222222222,0.0005596161321759259,0.050883703282206996,0.7125277782026147,0.13762089071937433,0.049362801083923304,0.049604826711880844
1b6e19e78,-1.7681307819999998,0.463398755,19.416666666666668,75.75,3.583058305830583,271.4166666666667,0.14634146341463414,2.9166666666666665,1.1388888888888888,2.0277777777777777,1.894736842105263,4.666666666666667,3.475113122171946,0.375,0.15384615384615385,1.0,23,13.0,7.0,12.0,27,35,11.0,8.0,7.0,0.0,10.0,1.0,3.0,8.0,4.0,9.0,2.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,10.0,0.000677030425,0.8020833333333334,0.0005430348200520834,0.8029129576811999,0.04991794451886965,0.04790469735470099,0.049715580351947654,0.049548820093281785
23106fc3a,-0.7869341540000001,0.470439317,23.142857142857142,82.42857142857143,4.511265164644714,371.85714285714283,0.21428571428571427,3.0,1.32,2.16,1.7671232876712328,4.658536585365853,3.296774193548387,0.6190476190476191,0.35,1.0,14,17.0,4.0,16.0,22,17,10.0,15.0,7.0,0.0,6.0,0.0,1.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.857142857142858,13.857142857142858,0.0007403425802469134,0.8641975308641975,0.0006398022298430116,0.04547280587999656,0.8221134118629257,0.043919459273913566,0.04416498204576208,0.044329340937401915
f61d1af0e,-1.008496236,0.501479389,25.25,97.375,4.120667522464698,401.25,0.16666666666666666,3.1515151515151514,1.0303030303030303,2.090909090909091,2.1511627906976742,4.75,3.597938144329897,0.2777777777777778,0.10714285714285714,2.0,28,5.0,3.0,15.0,27,31,9.0,8.0,5.0,4.0,8.0,1.0,5.0,13.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.25,13.125,0.0007389556554216866,0.8554216867469879,0.0006321186931920451,0.048195210542521245,0.8096908570718472,0.047007422741399144,0.046996299248790764,0.04811021039544182
a654b2774,-1.172303958,0.456301212,21.6,78.9,4.022813688212928,317.40000000000003,0.17142857142857143,3.264705882352941,1.088235294117647,2.176470588235294,1.5940594059405941,4.371428571428571,3.0097087378640777,0.16279069767441862,0.32,3.0,22,12.0,5.0,17.0,23,20,6.0,12.0,10.0,1.0,11.0,1.0,2.0,25.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.4,12.5,0.0012542017741935488,0.7526881720430108,0.0009440228407908432,0.7833795553152075,0.05484145049808216,0.053307100537012576,0.05412551307177188,0.05434638057792576
1ef2620e2,-0.548806589,0.461531057,23.714285714285715,105.57142857142857,4.008119079837618,423.1428571428571,0.2222222222222222,3.08,1.08,2.08,1.6323529411764706,4.1098901098901095,3.050314465408805,0.2916666666666667,0.17647058823529413,0.0,17,11.0,7.0,11.0,20,21,6.0,14.0,3.0,1.0,9.0,0.0,3.0,9.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.428571428571429,14.142857142857142,0.000836997698630137,0.8904109589041096,0.0007452719234377932,0.691201936600378,0.04901759811776125,0.04828393049661606,0.04801367866078966,0.16348285612445518
cf0754fe4,-0.159325458,0.47573173,19.75,67.625,3.8964879852125693,263.5,0.19230769230769232,3.1538461538461537,1.1538461538461537,2.1538461538461537,1.6056338028169015,4.417721518987341,3.0866666666666664,0.5294117647058824,0.11764705882352941,1.0,18,12.0,10.0,13.0,17,22,7.0,13.0,5.0,1.0,9.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.75,11.875,0.0007443583902439024,0.8902439024390244,0.0006626605181439619,0.8285532044828892,0.04325675380218288,0.04229765247487865,0.04303575213203531,0.04285663710801385
3eb9cddb8,-0.124092932,0.481544765,20.75,76.875,3.8634146341463413,297.0,0.16129032258064516,2.484848484848485,0.9090909090909091,1.696969696969697,2.090909090909091,4.518518518518518,3.3354430379746836,0.391304347826087,0.20833333333333334,1.0,24,8.0,7.0,19.0,19,20,7.0,10.0,5.0,0.0,4.0,2.0,6.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,12.375,0.0007610285512820511,0.7948717948717948,0.0006049201305062457,0.8346331948648332,0.04217429219688875,0.040924902403331936,0.04106324171083655,0.04120436882410933
5f96da48e,-0.258175247,0.508824895,20.625,72.5,4.0810344827586205,295.875,0.25806451612903225,3.5,1.2333333333333334,2.3666666666666667,1.972972972972973,4.289156626506024,3.1974522292993632,0.36,0.4,1.0,20,11.0,12.0,13.0,18,23,7.0,6.0,8.0,2.0,9.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375,12.625,0.0008338222500000002,0.775,0.0006462122437500002,0.043754661842761576,0.8229524379113629,0.04256513276262822,0.04322893561801003,0.04749883186523703
404180835,0.289033196,0.47703295,27.714285714285715,113.42857142857143,4.1360201511335015,469.14285714285717,0.35,3.48,1.24,2.36,3.0114942528735633,4.73,3.93048128342246,0.15789473684210525,0.37037037037037035,1.0,24,12.0,8.0,8.0,22,23,5.0,6.0,10.0,1.0,7.0,1.0,9.0,16.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142857142857142,12.857142857142858,0.0004378199135802468,0.8518518518518519,0.000372957704160951,0.8032688601322489,0.050924442462828894,0.04853947921291656,0.04861561341510773,0.04865160477689805
d2b59b45b,-0.129181642,0.478137145,13.222222222222221,40.22222222222222,3.4226519337016574,137.66666666666666,0.16981132075471697,3.018181818181818,0.8727272727272727,1.9454545454545455,2.1315789473684212,3.650943396226415,2.8636363636363638,0.2631578947368421,0.09375,3.0,15,8.0,2.0,17.0,18,17,20.0,9.0,2.0,0.0,11.0,0.0,2.0,26.0,7.0,14.0,6.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.38888888888889,8.944444444444445,0.0011064316383720921,0.6976744186046512,0.0007719290500270411,0.059570840702391374,0.76467346680901,0.058436891113651294,0.05838161776003295,0.05893718361491431
328b74259,-0.436762279,0.496620192,16.428571428571427,66.92857142857143,3.845250800426894,257.35714285714283,0.11320754716981132,2.7872340425531914,0.7446808510638298,1.7659574468085106,2.1964285714285716,3.894230769230769,3.013888888888889,0.41025641025641024,0.03125,5.0,16,12.0,11.0,22.0,25,21,13.0,18.0,2.0,0.0,9.0,1.0,4.0,18.0,4.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,9.071428571428571,9.285714285714286,0.001099840950980392,0.7745098039215687,0.000851837599288735,0.8268194293859499,0.0426748446591541,0.04429472292229717,0.042758205770672464,0.043452797261926406
3eb7d43dd,-0.521839701,0.461640093,13.23076923076923,50.07692307692308,4.334869431643625,217.0769230769231,0.16129032258064516,3.0,0.7222222222222222,1.8611111111111112,2.227272727272727,3.5492957746478875,2.8176100628930816,0.2,0.23809523809523808,3.0,14,11.0,5.0,19.0,20,17,5.0,8.0,5.0,0.0,6.0,0.0,3.0,20.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,9.384615384615385,0.0010763737333333333,0.7733333333333333,0.000832395687111111,0.0485771292433876,0.8060646726320363,0.04911332224560027,0.047814197796700014,0.04843067808227589
b82588521,0.454251381,0.518149576,16.5,56.3,3.763765541740675,211.89999999999998,0.15151515151515152,2.3947368421052633,0.6578947368421053,1.5263157894736843,2.41025641025641,3.5064935064935066,2.9548387096774196,0.5,0.22727272727272727,2.0,20,9.0,6.0,15.0,19,17,15.0,12.0,6.0,0.0,5.0,1.0,3.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.4,10.6,0.0005997718000000002,0.8266666666666667,0.0004958113546666668,0.046159596772937475,0.6395360551666934,0.04510352110065238,0.22378197720898835,0.045418849750728546
fa7ded344,-0.351625969,0.491844938,16.214285714285715,54.214285714285715,3.7799736495388667,204.92857142857142,0.09090909090909091,3.1702127659574466,0.9574468085106383,2.0638297872340425,2.4909090909090907,3.495145631067961,2.976525821596244,0.40816326530612246,0.0,0.0,15,6.0,3.0,16.0,23,19,22.0,11.0,0.0,0.0,6.0,3.0,3.0,31.0,4.0,9.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.857142857142858,10.642857142857142,0.001037158836486487,0.7972972972972973,0.0008269239371986854,0.0749329409188161,0.7021192022842614,0.07400774543937805,0.07466835167153828,0.07427175968600618
593e82f3f,-0.36873046,0.455881012,10.80952380952381,32.095238095238095,3.516320474777448,112.85714285714285,0.11904761904761904,3.169811320754717,1.0943396226415094,2.1320754716981134,1.7115384615384615,3.715686274509804,2.703883495145631,0.5121951219512195,0.0,2.0,20,9.0,3.0,18.0,24,25,22.0,16.0,1.0,0.0,3.0,0.0,3.0,19.0,2.0,7.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.857142857142857,7.857142857142857,0.0009534331460674156,0.8089887640449438,0.0007713167024365609,0.8238161746560292,0.044231220387714994,0.04296999370900366,0.04457016861569217,0.044412442631559794
4f79287ea,-0.974150676,0.478442026,10.0,28.291666666666668,3.3402061855670104,94.50000000000001,0.13793103448275862,2.622950819672131,0.9508196721311475,1.7868852459016393,2.0272727272727273,3.358490566037736,2.6805555555555554,0.95,0.12903225806451613,3.0,23,6.0,2.0,28.0,21,20,31.0,14.0,8.0,2.0,5.0,1.0,1.0,8.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,7.416666666666667,0.0013772589450549455,0.7142857142857143,0.000983756389324961,0.056846511563232095,0.5464671147724451,0.2848738860843822,0.056132716905918485,0.05567977067402226
43beae221,-0.133873217,0.487058694,11.722222222222221,35.611111111111114,3.812792511700468,135.7777777777778,0.16,2.82,0.98,1.9,1.8969072164948453,3.5416666666666665,2.715025906735751,0.32142857142857145,0.12,4.0,19,17.0,2.0,18.0,19,20,13.0,10.0,1.0,1.0,6.0,1.0,2.0,16.0,3.0,7.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.444444444444445,8.055555555555555,0.0009481628837209302,0.6744186046511628,0.0006394586890210924,0.8347821483420934,0.04205774955589194,0.04079510890449466,0.04130183029346282,0.04106316290405709
ecb291af9,-0.7667638840000001,0.474042753,13.375,40.25,3.6537267080745344,147.0625,0.11363636363636363,2.8444444444444446,1.1555555555555554,2.0,1.5842696629213484,3.8440366972477062,2.8282828282828283,0.5185185185185185,0.08,0.0,22,16.0,6.0,22.0,30,25,24.0,14.0,4.0,0.0,2.0,0.0,7.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.875,9.1875,0.0007743940000000001,0.7684210526315789,0.000595060652631579,0.7531302751384803,0.047791603714921596,0.10396776787733361,0.048100793358241425,0.047009559911023034
a12fe70cf,0.561113556,0.526793277,17.666666666666668,58.0,3.8908045977011496,225.66666666666669,0.14285714285714285,2.4857142857142858,0.8857142857142857,1.6857142857142857,1.6376811594202898,4.9753086419753085,3.44,0.5416666666666666,0.125,0.0,18,5.0,3.0,18.0,17,23,12.0,10.0,3.0,1.0,8.0,1.0,0.0,8.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,11.11111111111111,0.0005853682044776121,0.7761194029850746,0.0004543156213856094,0.7280578307138696,0.06835591328238774,0.06726424683523737,0.06765333820635826,0.06866867096214678
1779ba8c1,0.027568233,0.470922879,14.083333333333334,54.666666666666664,3.7576219512195124,205.41666666666666,0.15555555555555556,2.4210526315789473,0.9473684210526315,1.6842105263157894,1.7903225806451613,3.3684210526315788,2.745222929936306,1.125,0.07692307692307693,2.0,13,11.0,4.0,17.0,19,22,18.0,7.0,3.0,1.0,6.0,2.0,4.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,10.25,0.0010372985466666669,0.7333333333333333,0.000760685600888889,0.06005646034054411,0.7556606178319717,0.06422083116494837,0.05937631958425018,0.06068577107828581
d436eb9c3,-1.587215433,0.478218412,20.444444444444443,97.33333333333333,4.332191780821918,421.6666666666667,0.25,3.037037037037037,1.1111111111111112,2.074074074074074,1.8051948051948052,4.295918367346939,3.2,0.11764705882352941,0.3,1.0,27,10.0,7.0,11.0,24,34,2.0,7.0,8.0,1.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,10.11111111111111,0.0006939268931034482,0.8275862068965517,0.0005742843253269916,0.8036151976656385,0.04915449398475804,0.04778593778595775,0.04879835123865298,0.050646019324992624
d9eb41f75,-1.199957182,0.468701214,19.5,76.5,4.228758169934641,323.5,0.14285714285714285,2.5121951219512195,0.9024390243902439,1.7073170731707317,1.7415730337078652,4.6875,3.27027027027027,0.6956521739130435,0.22580645161290322,2.0,20,10.0,5.0,19.0,24,24,14.0,6.0,7.0,4.0,7.0,0.0,3.0,8.0,4.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,11.2,0.0009879824146067414,0.7640449438202247,0.0007548629684635777,0.7213622545523842,0.06876667234778487,0.06794696147624427,0.06850465753443745,0.07341945408914913
a65fb236a,-0.556143721,0.493156898,19.4,74.6,3.8378016085790883,286.29999999999995,0.15151515151515152,3.4,1.8,2.6,2.066666666666667,4.137096774193548,3.4619565217391304,0.0625,0.375,0.0,17,18.0,15.0,11.0,30,28,1.0,12.0,7.0,1.0,10.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,0.0005319963577319587,0.8144329896907216,0.0004332753841322138,0.7969750959520117,0.05061229355749016,0.04992550751878633,0.05240407162746412,0.050083031344247804
8938afd2f,-1.173475813,0.481388178,29.666666666666668,115.83333333333333,4.015827338129497,465.1666666666667,0.16216216216216217,3.230769230769231,1.3076923076923077,2.269230769230769,2.2933333333333334,3.979381443298969,3.244186046511628,0.36363636363636365,0.13333333333333333,0.0,14,14.0,8.0,14.0,22,13,8.0,6.0,4.0,0.0,8.0,1.0,0.0,10.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,14.5,15.5,0.0013530044788732398,0.704225352112676,0.000952820055544535,0.052091809391959176,0.7888653710726852,0.0502784844388478,0.05147611164398827,0.057288223452519646
f91caf993,-1.695788714,0.460965539,21.444444444444443,83.77777777777777,4.147214854111406,347.4444444444444,0.16666666666666666,3.1724137931034484,1.4482758620689655,2.310344827586207,1.8405797101449275,3.991304347826087,3.1847826086956523,0.1282051282051282,0.13043478260869565,1.0,28,12.0,13.0,0.0,35,33,8.0,5.0,4.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777777777777779,10.777777777777779,0.0004400949862068967,0.896551724137931,0.0003945679186682522,0.4482328180051223,0.045819040617480364,0.04600204292863256,0.4137259635305309,0.04622013491823371
9a3f1c4f3,-2.163125398,0.50256626,26.5,100.5,4.038557213930348,405.875,0.15789473684210525,3.5757575757575757,0.9090909090909091,2.242424242424242,2.84375,3.787037037037037,3.343137254901961,0.5,0.15,0.0,22,13.0,14.0,0.0,17,30,3.0,7.0,3.0,0.0,11.0,4.0,4.0,5.0,1.0,1.0,0.0,11.0,8.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.375,13.375,0.0005163635673913044,0.8586956521739131,0.0004433991502599245,0.0536808293828012,0.05364844338073952,0.051207752962516895,0.7901937267636661,0.05126924751027626
f7137b4c7,-2.306659296,0.504046024,26.22222222222222,107.44444444444444,4.098241985522233,440.3333333333333,0.21739130434782608,4.571428571428571,2.142857142857143,3.357142857142857,3.074766355140187,4.316666666666666,3.7312775330396475,0.4838709677419355,0.3125,0.0,24,25.0,11.0,9.0,24,31,4.0,5.0,6.0,1.0,10.0,1.0,5.0,7.0,1.0,2.0,0.0,11.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,12.666666666666666,12.666666666666666,0.0009870743542857146,0.819047619047619,0.0008084608997006805,0.799530812036202,0.05068096242077939,0.04932137289721604,0.04994813208512749,0.05051872056067502
